Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude,ATMO Score
2023/08/06 00:00:00,2023/08/06 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,105.9,105.85,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/07 00:00:00,2023/08/07 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,99.5,99.45,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,2.0
2023/08/08 00:00:00,2023/08/08 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,116.5,116.45,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/09 00:00:00,2023/08/09 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,119.1,119.1,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/10 00:00:00,2023/08/10 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,114.9,114.9,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/11 00:00:00,2023/08/11 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,112.4,112.375,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/12 00:00:00,2023/08/12 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,109.5,109.5,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/13 00:00:00,2023/08/13 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,113.2,113.225,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/14 00:00:00,2023/08/14 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,104.9,104.875,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
2023/08/15 00:00:00,2023/08/15 23:59:59,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,O3,Industrielle,Oui,mesures fixes,Max. journalier moy. hor.,110.6,110.6,µg-m3,100.0,100,100.0,R,1,42.535833,9.475972,3.0
